datetime,date,hour,month,price_eur_mwh
2025-03-07 02:00:00,2025-03-07,2,3,63.93
2025-03-07 03:00:00,2025-03-07,3,3,60.01
2025-03-07 04:00:00,2025-03-07,4,3,60.2
2025-03-07 05:00:00,2025-03-07,5,3,64.01
2025-03-07 06:00:00,2025-03-07,6,3,67.98
2025-03-07 07:00:00,2025-03-07,7,3,77.1
2025-03-07 08:00:00,2025-03-07,8,3,77.14
2025-03-07 09:00:00,2025-03-07,9,3,62.27
2025-03-07 10:00:00,2025-03-07,10,3,60.32
2025-03-07 11:00:00,2025-03-07,11,3,35.0
2025-03-07 12:00:00,2025-03-07,12,3,20.47
2025-03-07 13:00:00,2025-03-07,13,3,7.82
2025-03-07 14:00:00,2025-03-07,14,3,23.9
2025-03-07 15:00:00,2025-03-07,15,3,14.68
2025-03-07 16:00:00,2025-03-07,16,3,22.34
2025-03-07 17:00:00,2025-03-07,17,3,29.75
2025-03-07 18:00:00,2025-03-07,18,3,43.33
2025-03-07 19:00:00,2025-03-07,19,3,44.1
2025-03-07 20:00:00,2025-03-07,20,3,52.2
2025-03-07 21:00:00,2025-03-07,21,3,50.0
2025-03-07 22:00:00,2025-03-07,22,3,50.0
2025-03-07 23:00:00,2025-03-07,23,3,43.84
2025-03-08 00:00:00,2025-03-08,0,3,29.0
2025-03-08 01:00:00,2025-03-08,1,3,13.2
2025-03-08 02:00:00,2025-03-08,2,3,13.2
2025-03-08 03:00:00,2025-03-08,3,3,12.2
2025-03-08 04:00:00,2025-03-08,4,3,7.19
2025-03-08 05:00:00,2025-03-08,5,3,5.0
2025-03-08 06:00:00,2025-03-08,6,3,8.9
2025-03-08 07:00:00,2025-03-08,7,3,10.96
2025-03-08 08:00:00,2025-03-08,8,3,5.0
2025-03-08 09:00:00,2025-03-08,9,3,6.99
2025-03-08 10:00:00,2025-03-08,10,3,3.52
2025-03-08 11:00:00,2025-03-08,11,3,3.52
2025-03-08 12:00:00,2025-03-08,12,3,2.99
2025-03-08 13:00:00,2025-03-08,13,3,1.0
2025-03-08 14:00:00,2025-03-08,14,3,0.07
2025-03-08 15:00:00,2025-03-08,15,3,0.02
2025-03-08 16:00:00,2025-03-08,16,3,0.65
2025-03-08 17:00:00,2025-03-08,17,3,3.52
2025-03-08 18:00:00,2025-03-08,18,3,35.0
2025-03-08 19:00:00,2025-03-08,19,3,43.38
2025-03-08 20:00:00,2025-03-08,20,3,41.23
2025-03-08 21:00:00,2025-03-08,21,3,40.65
2025-03-08 22:00:00,2025-03-08,22,3,40.0
2025-03-08 23:00:00,2025-03-08,23,3,38.1
2025-03-09 00:00:00,2025-03-09,0,3,35.4
2025-03-09 01:00:00,2025-03-09,1,3,35.01
2025-03-09 02:00:00,2025-03-09,2,3,35.01
2025-03-09 03:00:00,2025-03-09,3,3,33.29
2025-03-09 04:00:00,2025-03-09,4,3,29.97
2025-03-09 05:00:00,2025-03-09,5,3,31.4
2025-03-09 06:00:00,2025-03-09,6,3,31.81
2025-03-09 07:00:00,2025-03-09,7,3,35.0
2025-03-09 08:00:00,2025-03-09,8,3,35.0
2025-03-09 09:00:00,2025-03-09,9,3,29.27
2025-03-09 10:00:00,2025-03-09,10,3,10.1
2025-03-09 11:00:00,2025-03-09,11,3,9.13
2025-03-09 12:00:00,2025-03-09,12,3,13.2
2025-03-09 13:00:00,2025-03-09,13,3,7.1
2025-03-09 14:00:00,2025-03-09,14,3,3.52
2025-03-09 15:00:00,2025-03-09,15,3,17.39
2025-03-09 16:00:00,2025-03-09,16,3,35.01
2025-03-09 17:00:00,2025-03-09,17,3,47.68
2025-03-09 18:00:00,2025-03-09,18,3,89.02
2025-03-09 19:00:00,2025-03-09,19,3,124.5
2025-03-09 20:00:00,2025-03-09,20,3,127.6
2025-03-09 21:00:00,2025-03-09,21,3,115.66
2025-03-09 22:00:00,2025-03-09,22,3,97.04
2025-03-09 23:00:00,2025-03-09,23,3,88.06
2025-03-10 00:00:00,2025-03-10,0,3,85.51
2025-03-10 01:00:00,2025-03-10,1,3,78.03
2025-03-10 02:00:00,2025-03-10,2,3,73.01
2025-03-10 03:00:00,2025-03-10,3,3,71.31
2025-03-10 04:00:00,2025-03-10,4,3,66.7
2025-03-10 05:00:00,2025-03-10,5,3,73.43
2025-03-10 06:00:00,2025-03-10,6,3,99.58
2025-03-10 07:00:00,2025-03-10,7,3,123.06
2025-03-10 08:00:00,2025-03-10,8,3,130.01
2025-03-10 09:00:00,2025-03-10,9,3,95.0
2025-03-10 10:00:00,2025-03-10,10,3,82.99
2025-03-10 11:00:00,2025-03-10,11,3,78.0
2025-03-10 12:00:00,2025-03-10,12,3,76.02
2025-03-10 13:00:00,2025-03-10,13,3,77.32
2025-03-10 14:00:00,2025-03-10,14,3,75.51
2025-03-10 15:00:00,2025-03-10,15,3,69.11
2025-03-10 16:00:00,2025-03-10,16,3,77.86
2025-03-10 17:00:00,2025-03-10,17,3,95.92
2025-03-10 18:00:00,2025-03-10,18,3,117.84
2025-03-10 19:00:00,2025-03-10,19,3,152.05
2025-03-10 20:00:00,2025-03-10,20,3,131.6
2025-03-10 21:00:00,2025-03-10,21,3,110.0
2025-03-10 22:00:00,2025-03-10,22,3,100.0
2025-03-10 23:00:00,2025-03-10,23,3,92.0
2025-03-11 00:00:00,2025-03-11,0,3,91.0
2025-03-11 01:00:00,2025-03-11,1,3,87.45
2025-03-11 02:00:00,2025-03-11,2,3,84.47
2025-03-11 03:00:00,2025-03-11,3,3,82.36
2025-03-11 04:00:00,2025-03-11,4,3,82.36
2025-03-11 05:00:00,2025-03-11,5,3,91.92
2025-03-11 06:00:00,2025-03-11,6,3,92.8
2025-03-11 07:00:00,2025-03-11,7,3,114.57
2025-03-11 08:00:00,2025-03-11,8,3,126.96
2025-03-11 09:00:00,2025-03-11,9,3,100.93
2025-03-11 10:00:00,2025-03-11,10,3,92.22
2025-03-11 11:00:00,2025-03-11,11,3,80.0
2025-03-11 12:00:00,2025-03-11,12,3,82.92
2025-03-11 13:00:00,2025-03-11,13,3,77.87
2025-03-11 14:00:00,2025-03-11,14,3,75.0
2025-03-11 15:00:00,2025-03-11,15,3,69.1
2025-03-11 16:00:00,2025-03-11,16,3,69.1
2025-03-11 17:00:00,2025-03-11,17,3,82.5
2025-03-11 18:00:00,2025-03-11,18,3,114.5
2025-03-11 19:00:00,2025-03-11,19,3,157.5
2025-03-11 20:00:00,2025-03-11,20,3,137.84
2025-03-11 21:00:00,2025-03-11,21,3,119.33
2025-03-11 22:00:00,2025-03-11,22,3,108.78
2025-03-11 23:00:00,2025-03-11,23,3,105.16
2025-03-12 00:00:00,2025-03-12,0,3,84.99
2025-03-12 01:00:00,2025-03-12,1,3,71.97
2025-03-12 02:00:00,2025-03-12,2,3,69.1
2025-03-12 03:00:00,2025-03-12,3,3,71.58
2025-03-12 04:00:00,2025-03-12,4,3,71.14
2025-03-12 05:00:00,2025-03-12,5,3,70.01
2025-03-12 06:00:00,2025-03-12,6,3,78.5
2025-03-12 07:00:00,2025-03-12,7,3,103.08
2025-03-12 08:00:00,2025-03-12,8,3,104.44
2025-03-12 09:00:00,2025-03-12,9,3,85.0
2025-03-12 10:00:00,2025-03-12,10,3,75.85
2025-03-12 11:00:00,2025-03-12,11,3,71.97
2025-03-12 12:00:00,2025-03-12,12,3,70.39
2025-03-12 13:00:00,2025-03-12,13,3,70.01
2025-03-12 14:00:00,2025-03-12,14,3,70.01
2025-03-12 15:00:00,2025-03-12,15,3,71.83
2025-03-12 16:00:00,2025-03-12,16,3,75.01
2025-03-12 17:00:00,2025-03-12,17,3,103.08
2025-03-12 18:00:00,2025-03-12,18,3,130.41
2025-03-12 19:00:00,2025-03-12,19,3,176.69
2025-03-12 20:00:00,2025-03-12,20,3,146.37
2025-03-12 21:00:00,2025-03-12,21,3,132.2
2025-03-12 22:00:00,2025-03-12,22,3,120.0
2025-03-12 23:00:00,2025-03-12,23,3,109.91
2025-03-13 00:00:00,2025-03-13,0,3,108.58
2025-03-13 01:00:00,2025-03-13,1,3,103.46
2025-03-13 02:00:00,2025-03-13,2,3,101.25
2025-03-13 03:00:00,2025-03-13,3,3,95.12
2025-03-13 04:00:00,2025-03-13,4,3,90.8
2025-03-13 05:00:00,2025-03-13,5,3,99.0
2025-03-13 06:00:00,2025-03-13,6,3,110.01
2025-03-13 07:00:00,2025-03-13,7,3,152.28
2025-03-13 08:00:00,2025-03-13,8,3,156.41
2025-03-13 09:00:00,2025-03-13,9,3,140.0
2025-03-13 10:00:00,2025-03-13,10,3,117.56
2025-03-13 11:00:00,2025-03-13,11,3,110.54
2025-03-13 12:00:00,2025-03-13,12,3,102.75
2025-03-13 13:00:00,2025-03-13,13,3,95.12
2025-03-13 14:00:00,2025-03-13,14,3,92.38
2025-03-13 15:00:00,2025-03-13,15,3,92.47
2025-03-13 16:00:00,2025-03-13,16,3,92.38
2025-03-13 17:00:00,2025-03-13,17,3,92.47
2025-03-13 18:00:00,2025-03-13,18,3,107.1
2025-03-13 19:00:00,2025-03-13,19,3,160.86
2025-03-13 20:00:00,2025-03-13,20,3,149.0
2025-03-13 21:00:00,2025-03-13,21,3,126.51
2025-03-13 22:00:00,2025-03-13,22,3,103.5
2025-03-13 23:00:00,2025-03-13,23,3,81.9
2025-03-14 00:00:00,2025-03-14,0,3,49.75
2025-03-14 01:00:00,2025-03-14,1,3,39.0
2025-03-14 02:00:00,2025-03-14,2,3,35.1
2025-03-14 03:00:00,2025-03-14,3,3,35.01
2025-03-14 04:00:00,2025-03-14,4,3,37.0
2025-03-14 05:00:00,2025-03-14,5,3,42.28
2025-03-14 06:00:00,2025-03-14,6,3,62.84
2025-03-14 07:00:00,2025-03-14,7,3,95.8
2025-03-14 08:00:00,2025-03-14,8,3,96.3
2025-03-14 09:00:00,2025-03-14,9,3,63.1
2025-03-14 10:00:00,2025-03-14,10,3,38.0
2025-03-14 11:00:00,2025-03-14,11,3,25.0
2025-03-14 12:00:00,2025-03-14,12,3,24.7
2025-03-14 13:00:00,2025-03-14,13,3,18.82
2025-03-14 14:00:00,2025-03-14,14,3,5.76
2025-03-14 15:00:00,2025-03-14,15,3,5.0
2025-03-14 16:00:00,2025-03-14,16,3,14.0
2025-03-14 17:00:00,2025-03-14,17,3,37.0
2025-03-14 18:00:00,2025-03-14,18,3,83.35
2025-03-14 19:00:00,2025-03-14,19,3,134.5
2025-03-14 20:00:00,2025-03-14,20,3,130.01
2025-03-14 21:00:00,2025-03-14,21,3,111.39
2025-03-14 22:00:00,2025-03-14,22,3,104.14
2025-03-14 23:00:00,2025-03-14,23,3,96.54
2025-03-15 00:00:00,2025-03-15,0,3,82.26
2025-03-15 01:00:00,2025-03-15,1,3,66.79
2025-03-15 02:00:00,2025-03-15,2,3,59.43
2025-03-15 03:00:00,2025-03-15,3,3,49.71
2025-03-15 04:00:00,2025-03-15,4,3,44.72
2025-03-15 05:00:00,2025-03-15,5,3,44.72
2025-03-15 06:00:00,2025-03-15,6,3,49.58
2025-03-15 07:00:00,2025-03-15,7,3,59.68
2025-03-15 08:00:00,2025-03-15,8,3,34.22
2025-03-15 09:00:00,2025-03-15,9,3,3.52
2025-03-15 10:00:00,2025-03-15,10,3,0.0
2025-03-15 11:00:00,2025-03-15,11,3,0.0
2025-03-15 12:00:00,2025-03-15,12,3,0.0
2025-03-15 13:00:00,2025-03-15,13,3,0.0
2025-03-15 14:00:00,2025-03-15,14,3,0.0
2025-03-15 15:00:00,2025-03-15,15,3,0.02
2025-03-15 16:00:00,2025-03-15,16,3,1.0
2025-03-15 17:00:00,2025-03-15,17,3,29.52
2025-03-15 18:00:00,2025-03-15,18,3,85.0
2025-03-15 19:00:00,2025-03-15,19,3,132.96
2025-03-15 20:00:00,2025-03-15,20,3,121.46
2025-03-15 21:00:00,2025-03-15,21,3,108.5
2025-03-15 22:00:00,2025-03-15,22,3,105.02
2025-03-15 23:00:00,2025-03-15,23,3,95.25
2025-03-16 00:00:00,2025-03-16,0,3,82.93
2025-03-16 01:00:00,2025-03-16,1,3,70.0
2025-03-16 02:00:00,2025-03-16,2,3,65.0
2025-03-16 03:00:00,2025-03-16,3,3,65.0
2025-03-16 04:00:00,2025-03-16,4,3,63.02
2025-03-16 05:00:00,2025-03-16,5,3,65.0
2025-03-16 06:00:00,2025-03-16,6,3,65.0
2025-03-16 07:00:00,2025-03-16,7,3,67.8
2025-03-16 08:00:00,2025-03-16,8,3,60.35
2025-03-16 09:00:00,2025-03-16,9,3,40.5
2025-03-16 10:00:00,2025-03-16,10,3,25.3
2025-03-16 11:00:00,2025-03-16,11,3,11.06
2025-03-16 12:00:00,2025-03-16,12,3,10.52
2025-03-16 13:00:00,2025-03-16,13,3,11.37
2025-03-16 14:00:00,2025-03-16,14,3,9.94
2025-03-16 15:00:00,2025-03-16,15,3,6.99
2025-03-16 16:00:00,2025-03-16,16,3,25.3
2025-03-16 17:00:00,2025-03-16,17,3,46.0
2025-03-16 18:00:00,2025-03-16,18,3,82.93
2025-03-16 19:00:00,2025-03-16,19,3,140.0
2025-03-16 20:00:00,2025-03-16,20,3,130.43
2025-03-16 21:00:00,2025-03-16,21,3,113.31
2025-03-16 22:00:00,2025-03-16,22,3,107.05
2025-03-16 23:00:00,2025-03-16,23,3,89.0
2025-03-17 00:00:00,2025-03-17,0,3,83.55
2025-03-17 01:00:00,2025-03-17,1,3,71.26
2025-03-17 02:00:00,2025-03-17,2,3,74.66
2025-03-17 03:00:00,2025-03-17,3,3,71.26
2025-03-17 04:00:00,2025-03-17,4,3,71.26
2025-03-17 05:00:00,2025-03-17,5,3,69.6
2025-03-17 06:00:00,2025-03-17,6,3,79.99
2025-03-17 07:00:00,2025-03-17,7,3,136.01
2025-03-17 08:00:00,2025-03-17,8,3,137.01
2025-03-17 09:00:00,2025-03-17,9,3,99.0
2025-03-17 10:00:00,2025-03-17,10,3,81.1
2025-03-17 11:00:00,2025-03-17,11,3,70.07
2025-03-17 12:00:00,2025-03-17,12,3,58.9
2025-03-17 13:00:00,2025-03-17,13,3,50.24
2025-03-17 14:00:00,2025-03-17,14,3,50.24
2025-03-17 15:00:00,2025-03-17,15,3,60.34
2025-03-17 16:00:00,2025-03-17,16,3,68.1
2025-03-17 17:00:00,2025-03-17,17,3,80.67
2025-03-17 18:00:00,2025-03-17,18,3,111.93
2025-03-17 19:00:00,2025-03-17,19,3,170.0
2025-03-17 20:00:00,2025-03-17,20,3,141.5
2025-03-17 21:00:00,2025-03-17,21,3,110.96
2025-03-17 22:00:00,2025-03-17,22,3,104.18
2025-03-17 23:00:00,2025-03-17,23,3,75.85
2025-03-18 00:00:00,2025-03-18,0,3,70.79
2025-03-18 01:00:00,2025-03-18,1,3,40.3
2025-03-18 02:00:00,2025-03-18,2,3,37.84
2025-03-18 03:00:00,2025-03-18,3,3,40.0
2025-03-18 04:00:00,2025-03-18,4,3,39.8
2025-03-18 05:00:00,2025-03-18,5,3,38.31
2025-03-18 06:00:00,2025-03-18,6,3,54.23
2025-03-18 07:00:00,2025-03-18,7,3,78.87
2025-03-18 08:00:00,2025-03-18,8,3,94.14
2025-03-18 09:00:00,2025-03-18,9,3,72.65
2025-03-18 10:00:00,2025-03-18,10,3,37.84
2025-03-18 11:00:00,2025-03-18,11,3,12.84
2025-03-18 12:00:00,2025-03-18,12,3,20.2
2025-03-18 13:00:00,2025-03-18,13,3,5.19
2025-03-18 14:00:00,2025-03-18,14,3,6.03
2025-03-18 15:00:00,2025-03-18,15,3,24.59
2025-03-18 16:00:00,2025-03-18,16,3,33.0
2025-03-18 17:00:00,2025-03-18,17,3,41.89
2025-03-18 18:00:00,2025-03-18,18,3,72.0
2025-03-18 19:00:00,2025-03-18,19,3,150.79
2025-03-18 20:00:00,2025-03-18,20,3,136.97
2025-03-18 21:00:00,2025-03-18,21,3,105.69
2025-03-18 22:00:00,2025-03-18,22,3,90.95
2025-03-18 23:00:00,2025-03-18,23,3,79.43
2025-03-19 00:00:00,2025-03-19,0,3,46.68
2025-03-19 01:00:00,2025-03-19,1,3,44.02
2025-03-19 02:00:00,2025-03-19,2,3,39.92
2025-03-19 03:00:00,2025-03-19,3,3,35.01
2025-03-19 04:00:00,2025-03-19,4,3,35.01
2025-03-19 05:00:00,2025-03-19,5,3,35.0
2025-03-19 06:00:00,2025-03-19,6,3,75.0
2025-03-19 07:00:00,2025-03-19,7,3,117.38
2025-03-19 08:00:00,2025-03-19,8,3,35.01
2025-03-19 09:00:00,2025-03-19,9,3,20.19
2025-03-19 10:00:00,2025-03-19,10,3,6.0
2025-03-19 11:00:00,2025-03-19,11,3,0.22
2025-03-19 12:00:00,2025-03-19,12,3,0.0
2025-03-19 13:00:00,2025-03-19,13,3,0.0
2025-03-19 14:00:00,2025-03-19,14,3,0.0
2025-03-19 15:00:00,2025-03-19,15,3,0.0
2025-03-19 16:00:00,2025-03-19,16,3,0.1
2025-03-19 17:00:00,2025-03-19,17,3,3.6
2025-03-19 18:00:00,2025-03-19,18,3,31.1
2025-03-19 19:00:00,2025-03-19,19,3,36.68
2025-03-19 20:00:00,2025-03-19,20,3,52.96
2025-03-19 21:00:00,2025-03-19,21,3,38.26
2025-03-19 22:00:00,2025-03-19,22,3,30.34
2025-03-19 23:00:00,2025-03-19,23,3,16.09
2025-03-20 00:00:00,2025-03-20,0,3,7.89
2025-03-20 01:00:00,2025-03-20,1,3,6.0
2025-03-20 02:00:00,2025-03-20,2,3,3.52
2025-03-20 03:00:00,2025-03-20,3,3,3.52
2025-03-20 04:00:00,2025-03-20,4,3,3.52
2025-03-20 05:00:00,2025-03-20,5,3,3.52
2025-03-20 06:00:00,2025-03-20,6,3,6.0
2025-03-20 07:00:00,2025-03-20,7,3,9.7
2025-03-20 08:00:00,2025-03-20,8,3,14.0
2025-03-20 09:00:00,2025-03-20,9,3,5.0
2025-03-20 10:00:00,2025-03-20,10,3,3.52
2025-03-20 11:00:00,2025-03-20,11,3,3.42
2025-03-20 12:00:00,2025-03-20,12,3,0.43
2025-03-20 13:00:00,2025-03-20,13,3,0.65
2025-03-20 14:00:00,2025-03-20,14,3,3.52
2025-03-20 15:00:00,2025-03-20,15,3,6.09
2025-03-20 16:00:00,2025-03-20,16,3,15.47
2025-03-20 17:00:00,2025-03-20,17,3,35.0
2025-03-20 18:00:00,2025-03-20,18,3,62.96
2025-03-20 19:00:00,2025-03-20,19,3,101.6
2025-03-20 20:00:00,2025-03-20,20,3,93.74
2025-03-20 21:00:00,2025-03-20,21,3,63.99
2025-03-20 22:00:00,2025-03-20,22,3,50.21
2025-03-20 23:00:00,2025-03-20,23,3,41.34
2025-03-21 00:00:00,2025-03-21,0,3,16.74
2025-03-21 01:00:00,2025-03-21,1,3,9.2
2025-03-21 02:00:00,2025-03-21,2,3,5.7
2025-03-21 03:00:00,2025-03-21,3,3,4.2
2025-03-21 04:00:00,2025-03-21,4,3,3.52
2025-03-21 05:00:00,2025-03-21,5,3,4.2
2025-03-21 06:00:00,2025-03-21,6,3,8.85
2025-03-21 07:00:00,2025-03-21,7,3,17.0
2025-03-21 08:00:00,2025-03-21,8,3,10.6
2025-03-21 09:00:00,2025-03-21,9,3,3.52
2025-03-21 10:00:00,2025-03-21,10,3,3.52
2025-03-21 11:00:00,2025-03-21,11,3,0.74
2025-03-21 12:00:00,2025-03-21,12,3,0.65
2025-03-21 13:00:00,2025-03-21,13,3,0.18
2025-03-21 14:00:00,2025-03-21,14,3,0.18
2025-03-21 15:00:00,2025-03-21,15,3,0.65
2025-03-21 16:00:00,2025-03-21,16,3,1.1
2025-03-21 17:00:00,2025-03-21,17,3,3.52
2025-03-21 18:00:00,2025-03-21,18,3,9.5
2025-03-21 19:00:00,2025-03-21,19,3,35.0
2025-03-21 20:00:00,2025-03-21,20,3,40.0
2025-03-21 21:00:00,2025-03-21,21,3,35.01
2025-03-21 22:00:00,2025-03-21,22,3,29.42
2025-03-21 23:00:00,2025-03-21,23,3,15.0
2025-03-22 00:00:00,2025-03-22,0,3,3.52
2025-03-22 01:00:00,2025-03-22,1,3,3.52
2025-03-22 02:00:00,2025-03-22,2,3,1.0
2025-03-22 03:00:00,2025-03-22,3,3,0.5
2025-03-22 04:00:00,2025-03-22,4,3,0.5
2025-03-22 05:00:00,2025-03-22,5,3,1.0
2025-03-22 06:00:00,2025-03-22,6,3,0.65
2025-03-22 07:00:00,2025-03-22,7,3,0.5
2025-03-22 08:00:00,2025-03-22,8,3,0.1
2025-03-22 09:00:00,2025-03-22,9,3,0.0
2025-03-22 10:00:00,2025-03-22,10,3,0.0
2025-03-22 11:00:00,2025-03-22,11,3,0.0
2025-03-22 12:00:00,2025-03-22,12,3,0.0
2025-03-22 13:00:00,2025-03-22,13,3,0.0
2025-03-22 14:00:00,2025-03-22,14,3,0.0
2025-03-22 15:00:00,2025-03-22,15,3,-0.01
2025-03-22 16:00:00,2025-03-22,16,3,0.0
2025-03-22 17:00:00,2025-03-22,17,3,0.65
2025-03-22 18:00:00,2025-03-22,18,3,10.5
2025-03-22 19:00:00,2025-03-22,19,3,40.0
2025-03-22 20:00:00,2025-03-22,20,3,76.01
2025-03-22 21:00:00,2025-03-22,21,3,52.05
2025-03-22 22:00:00,2025-03-22,22,3,43.9
2025-03-22 23:00:00,2025-03-22,23,3,35.01
2025-03-23 00:00:00,2025-03-23,0,3,35.01
2025-03-23 01:00:00,2025-03-23,1,3,33.55
2025-03-23 02:00:00,2025-03-23,2,3,19.97
2025-03-23 03:00:00,2025-03-23,3,3,10.1
2025-03-23 04:00:00,2025-03-23,4,3,8.5
2025-03-23 05:00:00,2025-03-23,5,3,8.74
2025-03-23 06:00:00,2025-03-23,6,3,10.1
2025-03-23 07:00:00,2025-03-23,7,3,15.0
2025-03-23 08:00:00,2025-03-23,8,3,7.4
2025-03-23 09:00:00,2025-03-23,9,3,3.52
2025-03-23 10:00:00,2025-03-23,10,3,0.65
2025-03-23 11:00:00,2025-03-23,11,3,0.54
2025-03-23 12:00:00,2025-03-23,12,3,0.1
2025-03-23 13:00:00,2025-03-23,13,3,0.5
2025-03-23 14:00:00,2025-03-23,14,3,0.06
2025-03-23 15:00:00,2025-03-23,15,3,0.0
2025-03-23 16:00:00,2025-03-23,16,3,0.02
2025-03-23 17:00:00,2025-03-23,17,3,3.52
2025-03-23 18:00:00,2025-03-23,18,3,35.01
2025-03-23 19:00:00,2025-03-23,19,3,108.0
2025-03-23 20:00:00,2025-03-23,20,3,125.92
2025-03-23 21:00:00,2025-03-23,21,3,111.0
2025-03-23 22:00:00,2025-03-23,22,3,98.84
2025-03-23 23:00:00,2025-03-23,23,3,63.11
2025-03-24 00:00:00,2025-03-24,0,3,40.03
2025-03-24 01:00:00,2025-03-24,1,3,28.0
2025-03-24 02:00:00,2025-03-24,2,3,24.0
2025-03-24 03:00:00,2025-03-24,3,3,21.96
2025-03-24 04:00:00,2025-03-24,4,3,21.87
2025-03-24 05:00:00,2025-03-24,5,3,25.0
2025-03-24 06:00:00,2025-03-24,6,3,40.38
2025-03-24 07:00:00,2025-03-24,7,3,61.51
2025-03-24 08:00:00,2025-03-24,8,3,37.93
2025-03-24 09:00:00,2025-03-24,9,3,20.19
2025-03-24 10:00:00,2025-03-24,10,3,3.52
2025-03-24 11:00:00,2025-03-24,11,3,0.65
2025-03-24 12:00:00,2025-03-24,12,3,0.65
2025-03-24 13:00:00,2025-03-24,13,3,2.0
2025-03-24 14:00:00,2025-03-24,14,3,3.52
2025-03-24 15:00:00,2025-03-24,15,3,3.52
2025-03-24 16:00:00,2025-03-24,16,3,7.4
2025-03-24 17:00:00,2025-03-24,17,3,23.79
2025-03-24 18:00:00,2025-03-24,18,3,59.99
2025-03-24 19:00:00,2025-03-24,19,3,179.1
2025-03-24 20:00:00,2025-03-24,20,3,158.3
2025-03-24 21:00:00,2025-03-24,21,3,120.96
2025-03-24 22:00:00,2025-03-24,22,3,107.92
2025-03-24 23:00:00,2025-03-24,23,3,74.73
2025-03-25 00:00:00,2025-03-25,0,3,40.51
2025-03-25 01:00:00,2025-03-25,1,3,20.26
2025-03-25 02:00:00,2025-03-25,2,3,13.13
2025-03-25 03:00:00,2025-03-25,3,3,12.2
2025-03-25 04:00:00,2025-03-25,4,3,12.73
2025-03-25 05:00:00,2025-03-25,5,3,17.87
2025-03-25 06:00:00,2025-03-25,6,3,32.38
2025-03-25 07:00:00,2025-03-25,7,3,90.99
2025-03-25 08:00:00,2025-03-25,8,3,37.93
2025-03-25 09:00:00,2025-03-25,9,3,4.96
2025-03-25 10:00:00,2025-03-25,10,3,1.06
2025-03-25 11:00:00,2025-03-25,11,3,0.0
2025-03-25 12:00:00,2025-03-25,12,3,0.01
2025-03-25 13:00:00,2025-03-25,13,3,0.1
2025-03-25 14:00:00,2025-03-25,14,3,0.42
2025-03-25 15:00:00,2025-03-25,15,3,1.03
2025-03-25 16:00:00,2025-03-25,16,3,3.6
2025-03-25 17:00:00,2025-03-25,17,3,12.2
2025-03-25 18:00:00,2025-03-25,18,3,65.0
2025-03-25 19:00:00,2025-03-25,19,3,160.86
2025-03-25 20:00:00,2025-03-25,20,3,158.84
2025-03-25 21:00:00,2025-03-25,21,3,128.4
2025-03-25 22:00:00,2025-03-25,22,3,104.25
2025-03-25 23:00:00,2025-03-25,23,3,99.0
2025-03-26 00:00:00,2025-03-26,0,3,47.39
2025-03-26 01:00:00,2025-03-26,1,3,30.0
2025-03-26 02:00:00,2025-03-26,2,3,15.85
2025-03-26 03:00:00,2025-03-26,3,3,15.8
2025-03-26 04:00:00,2025-03-26,4,3,20.08
2025-03-26 05:00:00,2025-03-26,5,3,28.6
2025-03-26 06:00:00,2025-03-26,6,3,60.0
2025-03-26 07:00:00,2025-03-26,7,3,95.79
2025-03-26 08:00:00,2025-03-26,8,3,21.7
2025-03-26 09:00:00,2025-03-26,9,3,0.2
2025-03-26 10:00:00,2025-03-26,10,3,-0.01
2025-03-26 11:00:00,2025-03-26,11,3,-0.45
2025-03-26 12:00:00,2025-03-26,12,3,-0.5
2025-03-26 13:00:00,2025-03-26,13,3,-0.45
2025-03-26 14:00:00,2025-03-26,14,3,-0.45
2025-03-26 15:00:00,2025-03-26,15,3,-0.45
2025-03-26 16:00:00,2025-03-26,16,3,-0.01
2025-03-26 17:00:00,2025-03-26,17,3,0.0
2025-03-26 18:00:00,2025-03-26,18,3,27.0
2025-03-26 19:00:00,2025-03-26,19,3,125.22
2025-03-26 20:00:00,2025-03-26,20,3,126.66
2025-03-26 21:00:00,2025-03-26,21,3,104.94
2025-03-26 22:00:00,2025-03-26,22,3,97.33
2025-03-26 23:00:00,2025-03-26,23,3,54.68
2025-03-27 00:00:00,2025-03-27,0,3,93.52
2025-03-27 01:00:00,2025-03-27,1,3,63.09
2025-03-27 02:00:00,2025-03-27,2,3,60.0
2025-03-27 03:00:00,2025-03-27,3,3,52.98
2025-03-27 04:00:00,2025-03-27,4,3,52.98
2025-03-27 05:00:00,2025-03-27,5,3,63.09
2025-03-27 06:00:00,2025-03-27,6,3,85.92
2025-03-27 07:00:00,2025-03-27,7,3,125.03
2025-03-27 08:00:00,2025-03-27,8,3,59.0
2025-03-27 09:00:00,2025-03-27,9,3,3.52
2025-03-27 10:00:00,2025-03-27,10,3,0.0
2025-03-27 11:00:00,2025-03-27,11,3,-0.01
2025-03-27 12:00:00,2025-03-27,12,3,-0.01
2025-03-27 13:00:00,2025-03-27,13,3,-0.01
2025-03-27 14:00:00,2025-03-27,14,3,-0.01
2025-03-27 15:00:00,2025-03-27,15,3,-0.01
2025-03-27 16:00:00,2025-03-27,16,3,0.0
2025-03-27 17:00:00,2025-03-27,17,3,0.65
2025-03-27 18:00:00,2025-03-27,18,3,47.81
2025-03-27 19:00:00,2025-03-27,19,3,150.0
